0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/local/bin/npm', 'update', '-g', 'bower' ]
2 info using npm@1.2.11
3 info using node@v0.8.20
598 silly lockFile 95c1221c-46851-0-5898932665586472-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784246851-0.5898932665586472/package
599 verbose lock /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784246851-0.5898932665586472/package /Users/stephencarr/.npm/95c1221c-46851-0-5898932665586472-package.lock
600 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
601 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package.tgz /Users/stephencarr/.npm/6dc4a014-carr-npm-bower-1-2-8-package-tgz.lock
602 silly lockFile 95c1221c-46851-0-5898932665586472-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784246851-0.5898932665586472/package
603 silly lockFile 95c1221c-46851-0-5898932665586472-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784246851-0.5898932665586472/package
604 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
605 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
606 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
607 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package /Users/stephencarr/.npm/b4c3bf88-phencarr-npm-bower-1-2-8-package.lock
608 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
609 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
610 verbose tar unpack /Users/stephencarr/.npm/bower/1.2.8/package.tgz
611 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
612 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package /Users/stephencarr/.npm/b4c3bf88-phencarr-npm-bower-1-2-8-package.lock
613 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
614 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package.tgz /Users/stephencarr/.npm/6dc4a014-carr-npm-bower-1-2-8-package-tgz.lock
615 silly gunzTarPerm modes [ '755', '644' ]
616 silly gunzTarPerm extractEntry package.json
617 silly gunzTarPerm extractEntry .npmignore
618 silly gunzTarPerm extractEntry README.md
619 silly gunzTarPerm extractEntry LICENSE
620 silly gunzTarPerm extractEntry Gruntfile.js
621 silly gunzTarPerm extractEntry CHANGELOG.md
622 silly gunzTarPerm extractEntry CONTRIBUTING.md
623 silly gunzTarPerm extractEntry .jshintrc
624 silly gunzTarPerm extractEntry lib/config.js
625 silly gunzTarPerm extractEntry lib/index.js
626 silly gunzTarPerm extractEntry lib/commands/update.js
627 silly gunzTarPerm extractEntry lib/commands/index.js
628 silly gunzTarPerm extractEntry lib/commands/info.js
629 silly gunzTarPerm extractEntry lib/commands/init.js
630 silly gunzTarPerm extractEntry lib/commands/install.js
631 silly gunzTarPerm extractEntry lib/commands/home.js
632 silly gunzTarPerm extractEntry lib/commands/list.js
633 silly gunzTarPerm extractEntry lib/commands/lookup.js
634 silly gunzTarPerm extractEntry lib/commands/prune.js
635 silly gunzTarPerm extractEntry lib/commands/register.js
636 silly gunzTarPerm extractEntry lib/commands/search.js
637 silly gunzTarPerm extractEntry lib/commands/help.js
638 silly gunzTarPerm extractEntry lib/commands/uninstall.js
639 silly gunzTarPerm extractEntry lib/commands/completion.js
640 silly gunzTarPerm extractEntry lib/commands/link.js
641 silly gunzTarPerm extractEntry lib/commands/cache/clean.js
642 silly gunzTarPerm extractEntry lib/commands/cache/index.js
643 silly gunzTarPerm extractEntry lib/commands/cache/list.js
644 silly gunzTarPerm extractEntry lib/core/Manager.js
645 silly gunzTarPerm extractEntry lib/core/PackageRepository.js
646 silly gunzTarPerm extractEntry lib/core/Project.js
647 silly gunzTarPerm extractEntry lib/core/ResolveCache.js
648 silly gunzTarPerm extractEntry lib/core/resolverFactory.js
649 silly gunzTarPerm extractEntry lib/core/resolvers/FsResolver.js
650 silly gunzTarPerm extractEntry lib/core/resolvers/GitFsResolver.js
651 silly gunzTarPerm extractEntry lib/core/resolvers/GitHubResolver.js
652 silly gunzTarPerm extractEntry lib/core/resolvers/GitRemoteResolver.js
653 silly gunzTarPerm extractEntry lib/core/resolvers/GitResolver.js
654 silly gunzTarPerm extractEntry lib/core/resolvers/index.js
655 silly gunzTarPerm extractEntry lib/core/resolvers/Resolver.js
656 silly gunzTarPerm extractEntry lib/core/resolvers/UrlResolver.js
657 silly gunzTarPerm extractEntry lib/renderers/index.js
658 silly gunzTarPerm extractEntry lib/renderers/JsonRenderer.js
659 silly gunzTarPerm extractEntry lib/renderers/StandardRenderer.js
660 silly gunzTarPerm extractEntry lib/util/cli.js
661 silly gunzTarPerm extractEntry lib/util/createError.js
662 silly gunzTarPerm extractEntry lib/util/createLink.js
663 silly gunzTarPerm extractEntry lib/util/download.js
664 silly gunzTarPerm extractEntry lib/util/extract.js
665 silly gunzTarPerm extractEntry lib/util/copy.js
666 silly gunzTarPerm extractEntry lib/util/readJson.js
667 silly gunzTarPerm extractEntry lib/util/removeIgnores.js
668 silly gunzTarPerm extractEntry lib/util/rootCheck.js
669 silly gunzTarPerm extractEntry lib/util/semver.js
670 silly gunzTarPerm extractEntry lib/util/template.js
671 silly gunzTarPerm extractEntry lib/util/cmd.js
672 silly gunzTarPerm extractEntry lib/util/validLink.js
673 silly gunzTarPerm extractEntry lib/util/md5.js
674 silly gunzTarPerm extractEntry .editorconfig
675 silly gunzTarPerm extractEntry .travis.yml
676 silly gunzTarPerm extractEntry bin/bower
677 silly gunzTarPerm extractEntry templates/helpers/colors.js
678 silly gunzTarPerm extractEntry templates/helpers/condense.js
679 silly gunzTarPerm extractEntry templates/helpers/indent.js
680 silly gunzTarPerm extractEntry templates/helpers/index.js
681 silly gunzTarPerm extractEntry templates/helpers/rpad.js
682 silly gunzTarPerm extractEntry templates/helpers/sum.js
683 silly gunzTarPerm extractEntry templates/json/help-list.json
684 silly gunzTarPerm extractEntry templates/json/help-cache/clean.json
685 silly gunzTarPerm extractEntry templates/json/help-cache/list.json
686 silly gunzTarPerm extractEntry templates/json/help-home.json
687 silly gunzTarPerm extractEntry templates/json/help-info.json
688 silly gunzTarPerm extractEntry templates/json/help-init.json
689 silly gunzTarPerm extractEntry templates/json/help-install.json
690 silly gunzTarPerm extractEntry templates/json/help-link.json
691 silly gunzTarPerm extractEntry templates/json/help-cache.json
692 silly gunzTarPerm extractEntry templates/json/help-lookup.json
693 silly gunzTarPerm extractEntry templates/json/help-prune.json
694 silly gunzTarPerm extractEntry templates/json/help-register.json
695 silly gunzTarPerm extractEntry templates/json/help-search.json
696 silly gunzTarPerm extractEntry templates/json/help-uninstall.json
697 silly gunzTarPerm extractEntry templates/json/help-update.json
698 silly gunzTarPerm extractEntry templates/json/help.json
699 silly gunzTarPerm extractEntry templates/std/conflict-resolved.std
700 silly gunzTarPerm extractEntry templates/std/conflict.std
701 silly gunzTarPerm extractEntry templates/std/help-cache.std
702 silly gunzTarPerm extractEntry templates/std/help-generic.std
703 silly gunzTarPerm extractEntry templates/std/help.std
704 silly gunzTarPerm extractEntry templates/std/info.std
705 silly gunzTarPerm extractEntry templates/std/lookup.std
706 silly gunzTarPerm extractEntry templates/std/register.std
707 silly gunzTarPerm extractEntry templates/std/search-results.std
708 silly gunzTarPerm extractEntry templates/std/update-notice.std
709 silly gunzTarPerm extractEntry test/packages.js
710 silly gunzTarPerm extractEntry test/test.js
711 silly gunzTarPerm extractEntry test/assets/package-tar.tar.gz
712 silly gunzTarPerm extractEntry test/assets/package-zip-folder-single-file.zip
713 silly gunzTarPerm extractEntry test/assets/package-zip-folder.zip
714 silly gunzTarPerm extractEntry test/assets/package-zip-single-bower-json.zip
715 silly gunzTarPerm extractEntry test/assets/package-zip-single-component-json.zip
716 silly gunzTarPerm extractEntry test/assets/package-zip-single-file.zip
717 silly gunzTarPerm extractEntry test/assets/package-zip.zip
718 silly gunzTarPerm extractEntry test/assets/resolve-cache/list-json-1.json
719 silly gunzTarPerm extractEntry test/assets/test-temp-dir/test-exception.js
720 silly gunzTarPerm extractEntry test/assets/test-temp-dir/test.js
721 silly gunzTarPerm extractEntry test/core/packageRepository.js
722 silly gunzTarPerm extractEntry test/core/resolveCache.js
723 silly gunzTarPerm extractEntry test/core/resolverFactory.js
724 silly gunzTarPerm extractEntry test/core/resolvers/fsResolver.js
725 silly gunzTarPerm extractEntry test/core/resolvers/gitFsResolver.js
726 silly gunzTarPerm extractEntry test/core/resolvers/gitHubResolver.js
727 silly gunzTarPerm extractEntry test/core/resolvers/gitRemoteResolver.js
728 silly gunzTarPerm extractEntry test/core/resolvers/gitResolver.js
729 silly gunzTarPerm extractEntry test/core/resolvers/resolver.js
730 silly gunzTarPerm extractEntry test/core/resolvers/urlResolver.js
731 silly gunzTarPerm extractEntry test/packages.json
732 verbose read json /Users/stephencarr/.npm/bower/1.2.8/package/package.json
733 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
734 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
735 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
736 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
737 silly shasum updated bytes 40960
738 silly shasum updated bytes 40960
739 silly shasum updated bytes 16729
740 info shasum d4460ba527c155b72d84aec4e0dbed75e9a3bf9b
740 info shasum /Users/stephencarr/.npm/bower/1.2.8/package.tgz
741 verbose from cache /Users/stephencarr/.npm/bower/1.2.8/package/package.json
742 verbose chmod /Users/stephencarr/.npm/bower/1.2.8/package.tgz 644
743 verbose chown /Users/stephencarr/.npm/bower/1.2.8/package.tgz [ 501, 20 ]
744 silly lockFile f9776a33--npmjs-org-bower-bower-1-2-8-tgz https://registry.npmjs.org/bower/-/bower-1.2.8.tgz
745 silly lockFile f9776a33--npmjs-org-bower-bower-1-2-8-tgz https://registry.npmjs.org/bower/-/bower-1.2.8.tgz
746 silly lockFile f0910d34-bower-1-2-8 bower@1.2.8
747 silly lockFile f0910d34-bower-1-2-8 bower@1.2.8
748 silly lockFile b788227f-bower bower@*
749 silly lockFile b788227f-bower bower@*
750 info outdated updating [ [ '/usr/local/lib', 'bower', '0.9.2', '1.2.8' ] ]
751 verbose install where,what [ '/usr/local/lib', [ 'bower@1.2.8' ] ]
752 verbose read json /usr/local/lib/package.json
753 verbose read json /usr/local/lib/package.json
754 verbose cache add [ 'bower@1.2.8', null ]
755 verbose cache add name=undefined spec="bower@1.2.8" args=["bower@1.2.8",null]
756 verbose parsed url { pathname: 'bower@1.2.8',
756 verbose parsed url   path: 'bower@1.2.8',
756 verbose parsed url   href: 'bower@1.2.8' }
757 verbose cache add name="bower" spec="1.2.8" args=["bower","1.2.8"]
758 verbose parsed url { pathname: '1.2.8', path: '1.2.8', href: '1.2.8' }
759 verbose addNamed [ 'bower', '1.2.8' ]
760 verbose addNamed [ '1.2.8', '1.2.8' ]
761 silly lockFile f0910d34-bower-1-2-8 bower@1.2.8
762 verbose lock bower@1.2.8 /Users/stephencarr/.npm/f0910d34-bower-1-2-8.lock
763 verbose url raw bower/1.2.8
764 verbose url resolving [ 'https://registry.npmjs.org/', './bower/1.2.8' ]
765 verbose url resolved https://registry.npmjs.org/bower/1.2.8
766 info trying registry request attempt 1 at 18:50:56
767 http GET https://registry.npmjs.org/bower/1.2.8
768 http 200 https://registry.npmjs.org/bower/1.2.8
769 silly registry.get cb [ 200,
769 silly registry.get   { vary: 'Accept',
769 silly registry.get     server: 'CouchDB/1.5.0 (Erlang OTP/R15B03)',
769 silly registry.get     etag: '"69AZ5V79RGTU7QL6KVPNQD0G0"',
769 silly registry.get     date: 'Wed, 11 Dec 2013 17:50:57 GMT',
769 silly registry.get     'content-type': 'application/json',
769 silly registry.get     'content-length': '14629' } ]
770 silly lockFile f9776a33--npmjs-org-bower-bower-1-2-8-tgz https://registry.npmjs.org/bower/-/bower-1.2.8.tgz
771 verbose lock https://registry.npmjs.org/bower/-/bower-1.2.8.tgz /Users/stephencarr/.npm/f9776a33--npmjs-org-bower-bower-1-2-8-tgz.lock
772 verbose addRemoteTarball [ 'https://registry.npmjs.org/bower/-/bower-1.2.8.tgz',
772 verbose addRemoteTarball   'f63c0804a267d5ffaf2fd3fd488367e73dce202f' ]
773 info retry fetch attempt 1 at 18:51:05
774 verbose fetch to= /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz
775 http GET https://registry.npmjs.org/bower/-/bower-1.2.8.tgz
776 http 200 https://registry.npmjs.org/bower/-/bower-1.2.8.tgz
777 silly shasum updated bytes 40960
778 silly shasum updated bytes 40960
779 silly shasum updated bytes 16768
780 info shasum f63c0804a267d5ffaf2fd3fd488367e73dce202f
780 info shasum /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz
781 verbose tar unpack /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz
782 silly lockFile cc0ef927-5070-0-12714275252074003-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
783 verbose lock /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package /Users/stephencarr/.npm/cc0ef927-5070-0-12714275252074003-package.lock
784 silly lockFile 8877edd2-5070-0-12714275252074003-tmp-tgz /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz
785 verbose lock /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz /Users/stephencarr/.npm/8877edd2-5070-0-12714275252074003-tmp-tgz.lock
786 silly gunzTarPerm modes [ '755', '644' ]
787 silly gunzTarPerm extractEntry package.json
788 silly gunzTarPerm extractEntry .npmignore
789 silly gunzTarPerm extractEntry README.md
790 silly gunzTarPerm extractEntry LICENSE
791 silly gunzTarPerm extractEntry Gruntfile.js
792 silly gunzTarPerm extractEntry CONTRIBUTING.md
793 silly gunzTarPerm extractEntry .editorconfig
794 silly gunzTarPerm extractEntry .jshintrc
795 silly gunzTarPerm extractEntry .travis.yml
796 silly gunzTarPerm extractEntry bin/bower
797 silly gunzTarPerm extractEntry lib/config.js
798 silly gunzTarPerm extractEntry lib/index.js
799 silly gunzTarPerm extractEntry lib/commands/update.js
800 silly gunzTarPerm extractEntry lib/commands/index.js
801 silly gunzTarPerm extractEntry lib/commands/info.js
802 silly gunzTarPerm extractEntry lib/commands/init.js
803 silly gunzTarPerm extractEntry lib/commands/install.js
804 silly gunzTarPerm extractEntry lib/commands/home.js
805 silly gunzTarPerm extractEntry lib/commands/list.js
806 silly gunzTarPerm extractEntry lib/commands/lookup.js
807 silly gunzTarPerm extractEntry lib/commands/prune.js
808 silly gunzTarPerm extractEntry lib/commands/register.js
809 silly gunzTarPerm extractEntry lib/commands/search.js
810 silly gunzTarPerm extractEntry lib/commands/help.js
811 silly gunzTarPerm extractEntry lib/commands/uninstall.js
812 silly gunzTarPerm extractEntry lib/commands/completion.js
813 silly gunzTarPerm extractEntry lib/commands/link.js
814 silly gunzTarPerm extractEntry lib/commands/cache/clean.js
815 silly gunzTarPerm extractEntry lib/commands/cache/index.js
816 silly gunzTarPerm extractEntry lib/commands/cache/list.js
817 silly gunzTarPerm extractEntry lib/core/Manager.js
818 silly gunzTarPerm extractEntry lib/core/PackageRepository.js
819 silly gunzTarPerm extractEntry lib/core/Project.js
820 silly gunzTarPerm extractEntry lib/core/ResolveCache.js
821 silly gunzTarPerm extractEntry lib/core/resolverFactory.js
822 silly gunzTarPerm extractEntry lib/core/resolvers/FsResolver.js
823 silly gunzTarPerm extractEntry lib/core/resolvers/GitFsResolver.js
824 silly gunzTarPerm extractEntry lib/core/resolvers/GitHubResolver.js
825 silly gunzTarPerm extractEntry lib/core/resolvers/GitRemoteResolver.js
826 silly gunzTarPerm extractEntry lib/core/resolvers/GitResolver.js
827 silly gunzTarPerm extractEntry lib/core/resolvers/Resolver.js
828 silly gunzTarPerm extractEntry lib/core/resolvers/UrlResolver.js
829 silly gunzTarPerm extractEntry lib/core/resolvers/index.js
830 silly gunzTarPerm extractEntry lib/renderers/JsonRenderer.js
831 silly gunzTarPerm extractEntry lib/renderers/StandardRenderer.js
832 silly gunzTarPerm extractEntry lib/renderers/index.js
833 silly gunzTarPerm extractEntry lib/util/cli.js
834 silly gunzTarPerm extractEntry lib/util/createError.js
835 silly gunzTarPerm extractEntry lib/util/createLink.js
836 silly gunzTarPerm extractEntry lib/util/download.js
837 silly gunzTarPerm extractEntry lib/util/extract.js
838 silly gunzTarPerm extractEntry lib/util/copy.js
839 silly gunzTarPerm extractEntry lib/util/readJson.js
840 silly gunzTarPerm extractEntry lib/util/removeIgnores.js
841 silly gunzTarPerm extractEntry lib/util/rootCheck.js
842 silly gunzTarPerm extractEntry lib/util/semver.js
843 silly gunzTarPerm extractEntry lib/util/template.js
844 silly gunzTarPerm extractEntry lib/util/cmd.js
845 silly gunzTarPerm extractEntry lib/util/validLink.js
846 silly gunzTarPerm extractEntry lib/util/md5.js
847 silly gunzTarPerm extractEntry CHANGELOG.md
848 silly gunzTarPerm extractEntry templates/helpers/colors.js
849 silly gunzTarPerm extractEntry templates/helpers/condense.js
850 silly gunzTarPerm extractEntry templates/helpers/indent.js
851 silly gunzTarPerm extractEntry templates/helpers/index.js
852 silly gunzTarPerm extractEntry templates/helpers/rpad.js
853 silly gunzTarPerm extractEntry templates/helpers/sum.js
854 silly gunzTarPerm extractEntry templates/json/help-list.json
855 silly gunzTarPerm extractEntry templates/json/help-cache/clean.json
856 silly gunzTarPerm extractEntry templates/json/help-cache/list.json
857 silly gunzTarPerm extractEntry templates/json/help-home.json
858 silly gunzTarPerm extractEntry templates/json/help-info.json
859 silly gunzTarPerm extractEntry templates/json/help-init.json
860 silly gunzTarPerm extractEntry templates/json/help-install.json
861 silly gunzTarPerm extractEntry templates/json/help-link.json
862 silly gunzTarPerm extractEntry templates/json/help-cache.json
863 silly gunzTarPerm extractEntry templates/json/help-lookup.json
864 silly gunzTarPerm extractEntry templates/json/help-prune.json
865 silly gunzTarPerm extractEntry templates/json/help-register.json
866 silly gunzTarPerm extractEntry templates/json/help-search.json
867 silly gunzTarPerm extractEntry templates/json/help-uninstall.json
868 silly gunzTarPerm extractEntry templates/json/help-update.json
869 silly gunzTarPerm extractEntry templates/json/help.json
870 silly gunzTarPerm extractEntry templates/std/conflict-resolved.std
871 silly gunzTarPerm extractEntry templates/std/conflict.std
872 silly gunzTarPerm extractEntry templates/std/help-cache.std
873 silly gunzTarPerm extractEntry templates/std/help-generic.std
874 silly gunzTarPerm extractEntry templates/std/help.std
875 silly gunzTarPerm extractEntry templates/std/info.std
876 silly gunzTarPerm extractEntry templates/std/lookup.std
877 silly gunzTarPerm extractEntry templates/std/register.std
878 silly gunzTarPerm extractEntry templates/std/search-results.std
879 silly gunzTarPerm extractEntry templates/std/update-notice.std
880 silly gunzTarPerm extractEntry test/packages.js
881 silly gunzTarPerm extractEntry test/test.js
882 silly gunzTarPerm extractEntry test/assets/package-tar.tar.gz
883 silly gunzTarPerm extractEntry test/assets/package-zip-folder-single-file.zip
884 silly gunzTarPerm extractEntry test/assets/package-zip-folder.zip
885 silly gunzTarPerm extractEntry test/assets/package-zip-single-bower-json.zip
886 silly gunzTarPerm extractEntry test/assets/package-zip-single-component-json.zip
887 silly gunzTarPerm extractEntry test/assets/package-zip-single-file.zip
888 silly gunzTarPerm extractEntry test/assets/package-zip.zip
889 silly gunzTarPerm extractEntry test/assets/resolve-cache/list-json-1.json
890 silly gunzTarPerm extractEntry test/assets/test-temp-dir/test-exception.js
891 silly gunzTarPerm extractEntry test/assets/test-temp-dir/test.js
892 silly gunzTarPerm extractEntry test/core/packageRepository.js
893 silly gunzTarPerm extractEntry test/core/resolveCache.js
894 silly gunzTarPerm extractEntry test/core/resolverFactory.js
895 silly gunzTarPerm extractEntry test/core/resolvers/fsResolver.js
896 silly gunzTarPerm extractEntry test/core/resolvers/gitFsResolver.js
897 silly gunzTarPerm extractEntry test/core/resolvers/gitHubResolver.js
898 silly gunzTarPerm extractEntry test/core/resolvers/gitRemoteResolver.js
899 silly gunzTarPerm extractEntry test/core/resolvers/gitResolver.js
900 silly gunzTarPerm extractEntry test/core/resolvers/resolver.js
901 silly gunzTarPerm extractEntry test/core/resolvers/urlResolver.js
902 silly gunzTarPerm extractEntry test/packages.json
903 verbose read json /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package/package.json
904 silly lockFile cc0ef927-5070-0-12714275252074003-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
905 silly lockFile cc0ef927-5070-0-12714275252074003-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
906 silly lockFile 8877edd2-5070-0-12714275252074003-tmp-tgz /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz
907 silly lockFile 8877edd2-5070-0-12714275252074003-tmp-tgz /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/tmp.tgz
908 verbose from cache /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package/package.json
909 verbose tar pack [ '/Users/stephencarr/.npm/bower/1.2.8/package.tgz',
909 verbose tar pack   '/var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package' ]
910 verbose tarball /Users/stephencarr/.npm/bower/1.2.8/package.tgz
911 verbose folder /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
912 silly lockFile cc0ef927-5070-0-12714275252074003-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
913 verbose lock /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package /Users/stephencarr/.npm/cc0ef927-5070-0-12714275252074003-package.lock
914 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
915 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package.tgz /Users/stephencarr/.npm/6dc4a014-carr-npm-bower-1-2-8-package-tgz.lock
916 silly lockFile cc0ef927-5070-0-12714275252074003-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
917 silly lockFile cc0ef927-5070-0-12714275252074003-package /var/folders/p7/wrwm8fhj1zsbk8ydx1_q50xw0000gn/T/npm-25269/1386784265070-0.12714275252074003/package
918 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
919 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
920 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
921 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package /Users/stephencarr/.npm/b4c3bf88-phencarr-npm-bower-1-2-8-package.lock
922 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
923 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
924 verbose tar unpack /Users/stephencarr/.npm/bower/1.2.8/package.tgz
925 silly lockFile b4c3bf88-phencarr-npm-bower-1-2-8-package /Users/stephencarr/.npm/bower/1.2.8/package
926 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package /Users/stephencarr/.npm/b4c3bf88-phencarr-npm-bower-1-2-8-package.lock
927 silly lockFile 6dc4a014-carr-npm-bower-1-2-8-package-tgz /Users/stephencarr/.npm/bower/1.2.8/package.tgz
928 verbose lock /Users/stephencarr/.npm/bower/1.2.8/package.tgz /Users/stephencarr/.npm/6dc4a014-carr-npm-bower-1-2-8-package-tgz.lock
929 silly gunzTarPerm modes [ '755', '644' ]
930 silly gunzTarPerm extractEntry package.json
931 silly gunzTarPerm extractEntry .npmignore
932 silly gunzTarPerm extractEntry README.md
933 silly gunzTarPerm extractEntry LICENSE
934 silly gunzTarPerm extractEntry Gruntfile.js
935 silly gunzTarPerm extractEntry CHANGELOG.md
936 silly gunzTarPerm extractEntry CONTRIBUTING.md
937 silly gunzTarPerm extractEntry .jshintrc
938 silly gunzTarPerm extractEntry lib/config.js
939 silly gunzTarPerm extractEntry lib/index.js
940 silly gunzTarPerm extractEntry lib/commands/update.js
941 silly gunzTarPerm extractEntry lib/commands/index.js
942 silly gunzTarPerm extractEntry lib/commands/info.js
943 silly gunzTarPerm extractEntry lib/commands/init.js
944 silly gunzTarPerm extractEntry lib/commands/install.js
945 silly gunzTarPerm extractEntry lib/commands/home.js
946 silly gunzTarPerm extractEntry lib/commands/list.js
947 silly gunzTarPerm extractEntry lib/commands/lookup.js
948 silly gunzTarPerm extractEntry lib/commands/prune.js
949 silly gunzTarPerm extractEntry lib/commands/register.js
950 silly gunzTarPerm extractEntry lib/commands/search.js
951 silly gunzTarPerm extractEntry lib/commands/help.js
952 silly gunzTarPerm extractEntry lib/commands/uninstall.js
953 silly gunzTarPerm extractEntry lib/commands/completion.js
954 silly gunzTarPerm extractEntry lib/commands/link.js
955 silly gunzTarPerm extractEntry lib/commands/cache/clean.js
956 silly gunzTarPerm extractEntry lib/commands/cache/index.js
957 silly gunzTarPerm extractEntry lib/commands/cache/list.js
958 silly gunzTarPerm extractEntry lib/core/Manager.js
959 silly gunzTarPerm extractEntry lib/core/PackageRepository.js
960 silly gunzTarPerm extractEntry lib/core/Project.js
961 silly gunzTarPerm extractEntry lib/core/ResolveCache.js
962 silly gunzTarPerm extractEntry lib/core/resolverFactory.js
963 silly gunzTarPerm extractEntry lib/core/resolvers/FsResolver.js
964 silly gunzTarPerm extractEntry lib/core/resolvers/GitFsResolver.js
965 silly gunzTarPerm extractEntry lib/core/resolvers/GitHubResolver.js
966 silly gunzTarPerm extractEntry lib/core/resolvers/GitRemoteResolver.js
967 silly gunzTarPerm extractEntry lib/core/resolvers/GitResolver.js
968 silly gunzTarPerm extractEntry lib/core/resolvers/index.js
969 silly gunzTarPerm extractEntry lib/core/resolvers/Resolver.js
970 silly gunzTarPerm extractEntry lib/core/resolvers/UrlResolver.js
